"Product","DataType","Source","Attribute","Component","Name","Units","Description","UpperDepth_m","LowerDepth_m","Path","COGsPath","MetadataLink"
"SLGA","Soil","TERN","Total Phosphorous","EV","Estimated value of Total Phosphorous for 1 to 2 metres","%","Estimated value of Total Phosphorous for 1 to 2 metres",1,2,"D:/TERNSoils/National_digital_soil_property_maps/Total_P/PTO_100_200_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/PTO/PTO_100_200_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Total Phosphorous","Uncert_95","95th percentile uncertainty bound of Total Phosphorous for 0 to 0.05 metres","%","95th percentile uncertainty bound of Total Phosphorous for 0 to 0.05 metres",0,0.05,"D:/TERNSoils/National_digital_soil_property_maps/Total_P/PTO_000_005_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/PTO/PTO_000_005_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Total Phosphorous","Uncert_95","95th percentile uncertainty bound of Total Phosphorous for 0.05 to 0.15 metres","%","95th percentile uncertainty bound of Total Phosphorous for 0.05 to 0.15 metres",0.05,0.15,"D:/TERNSoils/National_digital_soil_property_maps/Total_P/PTO_005_015_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/PTO/PTO_005_015_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Total Phosphorous","Uncert_95","95th percentile uncertainty bound of Total Phosphorous for 0.15 to 0.3 metres","%","95th percentile uncertainty bound of Total Phosphorous for 0.15 to 0.3 metres",0.15,0.3,"D:/TERNSoils/National_digital_soil_property_maps/Total_P/PTO_015_030_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/PTO/PTO_015_030_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Total Phosphorous","Uncert_95","95th percentile uncertainty bound of Total Phosphorous for 0.3 to 0.6 metres","%","95th percentile uncertainty bound of Total Phosphorous for 0.3 to 0.6 metres",0.3,0.6,"D:/TERNSoils/National_digital_soil_property_maps/Total_P/PTO_030_060_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/PTO/PTO_030_060_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Total Phosphorous","Uncert_95","95th percentile uncertainty bound of Total Phosphorous for 0.6 to 1 metres","%","95th percentile uncertainty bound of Total Phosphorous for 0.6 to 1 metres",0.6,1,"D:/TERNSoils/National_digital_soil_property_maps/Total_P/PTO_060_100_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/PTO/PTO_060_100_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Total Phosphorous","Uncert_95","95th percentile uncertainty bound of Total Phosphorous for 1 to 2 metres","%","95th percentile uncertainty bound of Total Phosphorous for 1 to 2 metres",1,2,"D:/TERNSoils/National_digital_soil_property_maps/Total_P/PTO_100_200_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/PTO/PTO_100_200_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","Uncert_05","5th percentile uncertainty bound of Silt Content for 0 to 0.05 metres","%","5th percentile uncertainty bound of Silt Content for 0 to 0.05 metres",0,0.05,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_000_005_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_000_005_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","Uncert_05","5th percentile uncertainty bound of Silt Content for 0.05 to 0.15 metres","%","5th percentile uncertainty bound of Silt Content for 0.05 to 0.15 metres",0.05,0.15,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_005_015_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_005_015_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","Uncert_05","5th percentile uncertainty bound of Silt Content for 0.15 to 0.3 metres","%","5th percentile uncertainty bound of Silt Content for 0.15 to 0.3 metres",0.15,0.3,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_015_030_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_015_030_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","Uncert_05","5th percentile uncertainty bound of Silt Content for 0.3 to 0.6 metres","%","5th percentile uncertainty bound of Silt Content for 0.3 to 0.6 metres",0.3,0.6,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_030_060_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_030_060_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","Uncert_05","5th percentile uncertainty bound of Silt Content for 0.6 to 1 metres","%","5th percentile uncertainty bound of Silt Content for 0.6 to 1 metres",0.6,1,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_060_100_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_060_100_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","Uncert_05","5th percentile uncertainty bound of Silt Content for 1 to 2 metres","%","5th percentile uncertainty bound of Silt Content for 1 to 2 metres",1,2,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_100_200_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_100_200_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","EV","Estimated value of Silt Content for 0 to 0.05 metres","%","Estimated value of Silt Content for 0 to 0.05 metres",0,0.05,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_000_005_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_000_005_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","EV","Estimated value of Silt Content for 0.05 to 0.15 metres","%","Estimated value of Silt Content for 0.05 to 0.15 metres",0.05,0.15,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_005_015_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_005_015_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","EV","Estimated value of Silt Content for 0.15 to 0.3 metres","%","Estimated value of Silt Content for 0.15 to 0.3 metres",0.15,0.3,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_015_030_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_015_030_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","EV","Estimated value of Silt Content for 0.3 to 0.6 metres","%","Estimated value of Silt Content for 0.3 to 0.6 metres",0.3,0.6,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_030_060_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_030_060_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","EV","Estimated value of Silt Content for 0.6 to 1 metres","%","Estimated value of Silt Content for 0.6 to 1 metres",0.6,1,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_060_100_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_060_100_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","EV","Estimated value of Silt Content for 1 to 2 metres","%","Estimated value of Silt Content for 1 to 2 metres",1,2,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_100_200_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_100_200_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","Uncert_95","95th percentile uncertainty bound of Silt Content for 0 to 0.05 metres","%","95th percentile uncertainty bound of Silt Content for 0 to 0.05 metres",0,0.05,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_000_005_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_000_005_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","Uncert_95","95th percentile uncertainty bound of Silt Content for 0.05 to 0.15 metres","%","95th percentile uncertainty bound of Silt Content for 0.05 to 0.15 metres",0.05,0.15,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_005_015_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_005_015_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","Uncert_95","95th percentile uncertainty bound of Silt Content for 0.15 to 0.3 metres","%","95th percentile uncertainty bound of Silt Content for 0.15 to 0.3 metres",0.15,0.3,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_015_030_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_015_030_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","Uncert_95","95th percentile uncertainty bound of Silt Content for 0.3 to 0.6 metres","%","95th percentile uncertainty bound of Silt Content for 0.3 to 0.6 metres",0.3,0.6,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_030_060_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_030_060_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","Uncert_95","95th percentile uncertainty bound of Silt Content for 0.6 to 1 metres","%","95th percentile uncertainty bound of Silt Content for 0.6 to 1 metres",0.6,1,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_060_100_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_060_100_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Silt Content","Uncert_95","95th percentile uncertainty bound of Silt Content for 1 to 2 metres","%","95th percentile uncertainty bound of Silt Content for 1 to 2 metres",1,2,"D:/TERNSoils/National_digital_soil_property_maps/Silt/SLT_100_200_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SLT/SLT_100_200_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","Uncert_05","5th percentile uncertainty bound of Sand Content for 0 to 0.05 metres","%","5th percentile uncertainty bound of Sand Content for 0 to 0.05 metres",0,0.05,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_000_005_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_000_005_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","Uncert_05","5th percentile uncertainty bound of Sand Content for 0.05 to 0.15 metres","%","5th percentile uncertainty bound of Sand Content for 0.05 to 0.15 metres",0.05,0.15,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_005_015_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_005_015_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","Uncert_05","5th percentile uncertainty bound of Sand Content for 0.15 to 0.3 metres","%","5th percentile uncertainty bound of Sand Content for 0.15 to 0.3 metres",0.15,0.3,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_015_030_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_015_030_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","Uncert_05","5th percentile uncertainty bound of Sand Content for 0.3 to 0.6 metres","%","5th percentile uncertainty bound of Sand Content for 0.3 to 0.6 metres",0.3,0.6,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_030_060_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_030_060_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","Uncert_05","5th percentile uncertainty bound of Sand Content for 0.6 to 1 metres","%","5th percentile uncertainty bound of Sand Content for 0.6 to 1 metres",0.6,1,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_060_100_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_060_100_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","Uncert_05","5th percentile uncertainty bound of Sand Content for 1 to 2 metres","%","5th percentile uncertainty bound of Sand Content for 1 to 2 metres",1,2,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_100_200_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_100_200_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","EV","Estimated value of Sand Content for 0 to 0.05 metres","%","Estimated value of Sand Content for 0 to 0.05 metres",0,0.05,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_000_005_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_000_005_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","EV","Estimated value of Sand Content for 0.05 to 0.15 metres","%","Estimated value of Sand Content for 0.05 to 0.15 metres",0.05,0.15,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_005_015_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_005_015_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","EV","Estimated value of Sand Content for 0.15 to 0.3 metres","%","Estimated value of Sand Content for 0.15 to 0.3 metres",0.15,0.3,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_015_030_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_015_030_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","EV","Estimated value of Sand Content for 0.3 to 0.6 metres","%","Estimated value of Sand Content for 0.3 to 0.6 metres",0.3,0.6,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_030_060_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_030_060_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","EV","Estimated value of Sand Content for 0.6 to 1 metres","%","Estimated value of Sand Content for 0.6 to 1 metres",0.6,1,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_060_100_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_060_100_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","EV","Estimated value of Sand Content for 1 to 2 metres","%","Estimated value of Sand Content for 1 to 2 metres",1,2,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_100_200_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_100_200_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","Uncert_95","95th percentile uncertainty bound of Sand Content for 0 to 0.05 metres","%","95th percentile uncertainty bound of Sand Content for 0 to 0.05 metres",0,0.05,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_000_005_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_000_005_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","Uncert_95","95th percentile uncertainty bound of Sand Content for 0.05 to 0.15 metres","%","95th percentile uncertainty bound of Sand Content for 0.05 to 0.15 metres",0.05,0.15,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_005_015_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_005_015_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","Uncert_95","95th percentile uncertainty bound of Sand Content for 0.15 to 0.3 metres","%","95th percentile uncertainty bound of Sand Content for 0.15 to 0.3 metres",0.15,0.3,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_015_030_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_015_030_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","Uncert_95","95th percentile uncertainty bound of Sand Content for 0.3 to 0.6 metres","%","95th percentile uncertainty bound of Sand Content for 0.3 to 0.6 metres",0.3,0.6,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_030_060_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_030_060_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","Uncert_95","95th percentile uncertainty bound of Sand Content for 0.6 to 1 metres","%","95th percentile uncertainty bound of Sand Content for 0.6 to 1 metres",0.6,1,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_060_100_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_060_100_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Sand Content","Uncert_95","95th percentile uncertainty bound of Sand Content for 1 to 2 metres","%","95th percentile uncertainty bound of Sand Content for 1 to 2 metres",1,2,"D:/TERNSoils/National_digital_soil_property_maps/Sand/SND_100_200_95_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SND/SND_100_200_95_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Soil Organic Carbon Content","Uncert_05","5th percentile uncertainty bound of Soil Organic Carbon Content for 0 to 0.05 metres","%","5th percentile uncertainty bound of Soil Organic Carbon Content for 0 to 0.05 metres",0,0.05,"D:/TERNSoils/National_digital_soil_property_maps/SOC/SOC_000_005_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SOC/SOC_000_005_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Soil Organic Carbon Content","Uncert_05","5th percentile uncertainty bound of Soil Organic Carbon Content for 0.05 to 0.15 metres","%","5th percentile uncertainty bound of Soil Organic Carbon Content for 0.05 to 0.15 metres",0.05,0.15,"D:/TERNSoils/National_digital_soil_property_maps/SOC/SOC_005_015_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SOC/SOC_005_015_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Soil Organic Carbon Content","Uncert_05","5th percentile uncertainty bound of Soil Organic Carbon Content for 0.15 to 0.3 metres","%","5th percentile uncertainty bound of Soil Organic Carbon Content for 0.15 to 0.3 metres",0.15,0.3,"D:/TERNSoils/National_digital_soil_property_maps/SOC/SOC_015_030_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SOC/SOC_015_030_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Soil Organic Carbon Content","Uncert_05","5th percentile uncertainty bound of Soil Organic Carbon Content for 0.3 to 0.6 metres","%","5th percentile uncertainty bound of Soil Organic Carbon Content for 0.3 to 0.6 metres",0.3,0.6,"D:/TERNSoils/National_digital_soil_property_maps/SOC/SOC_030_060_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SOC/SOC_030_060_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Soil Organic Carbon Content","Uncert_05","5th percentile uncertainty bound of Soil Organic Carbon Content for 0.6 to 1 metres","%","5th percentile uncertainty bound of Soil Organic Carbon Content for 0.6 to 1 metres",0.6,1,"D:/TERNSoils/National_digital_soil_property_maps/SOC/SOC_060_100_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SOC/SOC_060_100_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Soil Organic Carbon Content","Uncert_05","5th percentile uncertainty bound of Soil Organic Carbon Content for 1 to 2 metres","%","5th percentile uncertainty bound of Soil Organic Carbon Content for 1 to 2 metres",1,2,"D:/TERNSoils/National_digital_soil_property_maps/SOC/SOC_100_200_05_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SOC/SOC_100_200_05_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Soil Organic Carbon Content","EV","Estimated value of Soil Organic Carbon Content for 0 to 0.05 metres","%","Estimated value of Soil Organic Carbon Content for 0 to 0.05 metres",0,0.05,"D:/TERNSoils/National_digital_soil_property_maps/SOC/SOC_000_005_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SOC/SOC_000_005_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Soil Organic Carbon Content","EV","Estimated value of Soil Organic Carbon Content for 0.05 to 0.15 metres","%","Estimated value of Soil Organic Carbon Content for 0.05 to 0.15 metres",0.05,0.15,"D:/TERNSoils/National_digital_soil_property_maps/SOC/SOC_005_015_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SOC/SOC_005_015_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Soil Organic Carbon Content","EV","Estimated value of Soil Organic Carbon Content for 0.15 to 0.3 metres","%","Estimated value of Soil Organic Carbon Content for 0.15 to 0.3 metres",0.15,0.3,"D:/TERNSoils/National_digital_soil_property_maps/SOC/SOC_015_030_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SOC/SOC_015_030_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Soil Organic Carbon Content","EV","Estimated value of Soil Organic Carbon Content for 0.3 to 0.6 metres","%","Estimated value of Soil Organic Carbon Content for 0.3 to 0.6 metres",0.3,0.6,"D:/TERNSoils/National_digital_soil_property_maps/SOC/SOC_030_060_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SOC/SOC_030_060_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
"SLGA","Soil","TERN","Soil Organic Carbon Content","EV","Estimated value of Soil Organic Carbon Content for 0.6 to 1 metres","%","Estimated value of Soil Organic Carbon Content for 0.6 to 1 metres",0.6,1,"D:/TERNSoils/National_digital_soil_property_maps/SOC/SOC_060_100_EV_N_P_AU_NAT_C_20140801.tif","https://esoil.io/TERNLandscapes/Public/Products/TERN/SLGA/SOC/SOC_060_100_EV_N_P_AU_NAT_C_20140801.tif","https://www.clw.csiro.au/aclep/soilandlandscapegrid/index.html"
